cd_cidade;cidade;nome;favorabilidade;importancia;classificacaoAtor;tipoDocumento;tipoAtor;apelido
3506508;Birigui;Câmara Municipal de Birigui;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Birigui
3506607;Biritiba Mirim;Câmara Municipal de Biritiba Mirim;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Biritiba Mirim
3506706;Boa Esperança do Sul;Câmara Municipal de Boa Esperança do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Boa Esperança do Sul
3506805;Bocaina;Câmara Municipal de Bocaina;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bocaina
3506904;Bofete;Câmara Municipal de Bofete;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bofete
3507001;Boituva;Câmara Municipal de Boituva;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Boituva
3507100;Bom Jesus dos Perdões;Câmara Municipal de Bom Jesus dos Perdões;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bom Jesus dos Perdões
3507159;Bom Sucesso de Itararé;Câmara Municipal de Bom Sucesso de Itararé;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bom Sucesso de Itararé
3507209;Borá;Câmara Municipal de Borá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Borá
3507308;Boracéia;Câmara Municipal de Boracéia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Boracéia
3507407;Borborema;Câmara Municipal de Borborema;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Borborema
3507456;Borebi;Câmara Municipal de Borebi;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Borebi
3507506;Botucatu;Câmara Municipal de Botucatu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Botucatu
3507605;Bragança Paulista;Câmara Municipal de Bragança Paulista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bragança Paulista
3507704;Braúna;Câmara Municipal de Braúna;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Braúna
3507753;Brejo Alegre;Câmara Municipal de Brejo Alegre;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Brejo Alegre
3507803;Brodowski;Câmara Municipal de Brodowski;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Brodowski
3507902;Brotas;Câmara Municipal de Brotas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Brotas
3508009;Buri;Câmara Municipal de Buri;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Buri
3508108;Buritama;Câmara Municipal de Buritama;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Buritama
3508207;Buritizal;Câmara Municipal de Buritizal;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Buritizal
3508306;Cabrália Paulista;Câmara Municipal de Cabrália Paulista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cabrália Paulista
3508405;Cabreúva;Câmara Municipal de Cabreúva;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cabreúva
3508504;Caçapava;Câmara Municipal de Caçapava;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caçapava
3508603;Cachoeira Paulista;Câmara Municipal de Cachoeira Paulista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cachoeira Paulista
3508702;Caconde;Câmara Municipal de Caconde;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caconde
3508801;Cafelândia;Câmara Municipal de Cafelândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cafelândia
3508900;Caiabu;Câmara Municipal de Caiabu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caiabu
3509007;Caieiras;Câmara Municipal de Caieiras;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caieiras
3509106;Caiuá;Câmara Municipal de Caiuá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caiuá
3509205;Cajamar;Câmara Municipal de Cajamar;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cajamar
3509254;Cajati;Câmara Municipal de Cajati;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cajati
3509304;Cajobi;Câmara Municipal de Cajobi;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cajobi
3509403;Cajuru;Câmara Municipal de Cajuru;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cajuru
3509452;Campina do Monte Alegre;Câmara Municipal de Campina do Monte Alegre;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Campina do Monte Alegre
3509502;Campinas;Câmara Municipal de Campinas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Campinas
3509601;Campo Limpo Paulista;Câmara Municipal de Campo Limpo Paulista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Campo Limpo Paulista
3509700;Campos do Jordão;Câmara Municipal de Campos do Jordão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Campos do Jordão
3509809;Campos Novos Paulista;Câmara Municipal de Campos Novos Paulista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Campos Novos Paulista
3509908;Cananéia;Câmara Municipal de Cananéia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cananéia
3509957;Canas;Câmara Municipal de Canas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Canas
3510005;Cândido Mota;Câmara Municipal de Cândido Mota;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cândido Mota
3510104;Cândido Rodrigues;Câmara Municipal de Cândido Rodrigues;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cândido Rodrigues
3510153;Canitar;Câmara Municipal de Canitar;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Canitar
3510203;Capão Bonito;Câmara Municipal de Capão Bonito;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Capão Bonito
3510302;Capela do Alto;Câmara Municipal de Capela do Alto;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Capela do Alto
3510401;Capivari;Câmara Municipal de Capivari;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Capivari
3510500;Caraguatatuba;Câmara Municipal de Caraguatatuba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caraguatatuba
3510609;Carapicuíba;Câmara Municipal de Carapicuíba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Carapicuíba
3510708;Cardoso;Câmara Municipal de Cardoso;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cardoso
3510807;Casa Branca;Câmara Municipal de Casa Branca;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Casa Branca
3510906;Cássia dos Coqueiros;Câmara Municipal de Cássia dos Coqueiros;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cássia dos Coqueiros
3511003;Castilho;Câmara Municipal de Castilho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Castilho
3511102;Catanduva;Câmara Municipal de Catanduva;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Catanduva
3511201;Catiguá;Câmara Municipal de Catiguá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Catiguá
3511300;Cedral;Câmara Municipal de Cedral;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cedral
3511409;Cerqueira César;Câmara Municipal de Cerqueira César;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cerqueira César
3511508;Cerquilho;Câmara Municipal de Cerquilho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cerquilho
3511607;Cesário Lange;Câmara Municipal de Cesário Lange;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cesário Lange
3511706;Charqueada;Câmara Municipal de Charqueada;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Charqueada
3557204;Chavantes;Câmara Municipal de Chavantes;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Chavantes
3511904;Clementina;Câmara Municipal de Clementina;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Clementina
3512001;Colina;Câmara Municipal de Colina;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Colina
3512100;Colômbia;Câmara Municipal de Colômbia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Colômbia
3512209;Conchal;Câmara Municipal de Conchal;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Conchal
3512308;Conchas;Câmara Municipal de Conchas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Conchas
3512407;Cordeirópolis;Câmara Municipal de Cordeirópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cordeirópolis
3512506;Coroados;Câmara Municipal de Coroados;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Coroados
3512605;Coronel Macedo;Câmara Municipal de Coronel Macedo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Coronel Macedo
3512704;Corumbataí;Câmara Municipal de Corumbataí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Corumbataí
3512803;Cosmópolis;Câmara Municipal de Cosmópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cosmópolis
3512902;Cosmorama;Câmara Municipal de Cosmorama;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cosmorama
3513009;Cotia;Câmara Municipal de Cotia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cotia
3513108;Cravinhos;Câmara Municipal de Cravinhos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cravinhos
3513207;Cristais Paulista;Câmara Municipal de Cristais Paulista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cristais Paulista
3513306;Cruzália;Câmara Municipal de Cruzália;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cruzália
3513405;Cruzeiro;Câmara Municipal de Cruzeiro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cruzeiro
3513504;Cubatão;Câmara Municipal de Cubatão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cubatão
3513603;Cunha;Câmara Municipal de Cunha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cunha
3513702;Descalvado;Câmara Municipal de Descalvado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Descalvado
3513801;Diadema;Câmara Municipal de Diadema;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Diadema
3513850;Dirce Reis;Câmara Municipal de Dirce Reis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Dirce Reis
3513900;Divinolândia;Câmara Municipal de Divinolândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Divinolândia
3514007;Dobrada;Câmara Municipal de Dobrada;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Dobrada
3514106;Dois Córregos;Câmara Municipal de Dois Córregos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Dois Córregos
3514205;Dolcinópolis;Câmara Municipal de Dolcinópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Dolcinópolis
3514304;Dourado;Câmara Municipal de Dourado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Dourado
3514403;Dracena;Câmara Municipal de Dracena;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Dracena
3514502;Duartina;Câmara Municipal de Duartina;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Duartina
3514601;Dumont;Câmara Municipal de Dumont;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Dumont
3514700;Echaporã;Câmara Municipal de Echaporã;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Echaporã
3514809;Eldorado;Câmara Municipal de Eldorado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Eldorado
3514908;Elias Fausto;Câmara Municipal de Elias Fausto;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Elias Fausto
3514924;Elisiário;Câmara Municipal de Elisiário;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Elisiário
3514957;Embaúba;Câmara Municipal de Embaúba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Embaúba
3515004;Embu das Artes;Câmara Municipal de Embu das Artes;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Embu das Artes
3515103;Embu-Guaçu;Câmara Municipal de Embu-Guaçu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Embu-Guaçu
3515129;Emilianópolis;Câmara Municipal de Emilianópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Emilianópolis
3515152;Engenheiro Coelho;Câmara Municipal de Engenheiro Coelho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Engenheiro Coelho
3515186;Espírito Santo do Pinhal;Câmara Municipal de Espírito Santo do Pinhal;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Espírito Santo do Pinhal
3515194;Espírito Santo do Turvo;Câmara Municipal de Espírito Santo do Turvo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Espírito Santo do Turvo
3557303;Estiva Gerbi;Câmara Municipal de Estiva Gerbi;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Estiva Gerbi
3515301;Estrela do Norte;Câmara Municipal de Estrela do Norte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Estrela do Norte
3515202;Estrela d'Oeste;Câmara Municipal de Estrela d'Oeste;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Estrela d'Oeste
3515350;Euclides da Cunha Paulista;Câmara Municipal de Euclides da Cunha Paulista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Euclides da Cunha Paulista
3515400;Fartura;Câmara Municipal de Fartura;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Fartura
3515608;Fernando Prestes;Câmara Municipal de Fernando Prestes;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Fernando Prestes
3515509;Fernandópolis;Câmara Municipal de Fernandópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Fernandópolis
3515657;Fernão;Câmara Municipal de Fernão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Fernão
3515707;Ferraz de Vasconcelos;Câmara Municipal de Ferraz de Vasconcelos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ferraz de Vasconcelos
3515806;Flora Rica;Câmara Municipal de Flora Rica;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Flora Rica
3515905;Floreal;Câmara Municipal de Floreal;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Floreal
3516002;Flórida Paulista;Câmara Municipal de Flórida Paulista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Flórida Paulista
3516101;Florínea;Câmara Municipal de Florínea;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Florínea
3516200;Franca;Câmara Municipal de Franca;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Franca
3516309;Francisco Morato;Câmara Municipal de Francisco Morato;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Francisco Morato
3516408;Franco da Rocha;Câmara Municipal de Franco da Rocha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Franco da Rocha
3516507;Gabriel Monteiro;Câmara Municipal de Gabriel Monteiro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Gabriel Monteiro
3516606;Gália;Câmara Municipal de Gália;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Gália
3516705;Garça;Câmara Municipal de Garça;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Garça
3516804;Gastão Vidigal;Câmara Municipal de Gastão Vidigal;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Gastão Vidigal
3516853;Gavião Peixoto;Câmara Municipal de Gavião Peixoto;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Gavião Peixoto
3516903;General Salgado;Câmara Municipal de General Salgado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de General Salgado
3517000;Getulina;Câmara Municipal de Getulina;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Getulina
3517109;Glicério;Câmara Municipal de Glicério;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Glicério
3517208;Guaiçara;Câmara Municipal de Guaiçara;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guaiçara
3517307;Guaimbê;Câmara Municipal de Guaimbê;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guaimbê
3517406;Guaíra;Câmara Municipal de Guaíra;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guaíra
3517505;Guapiaçu;Câmara Municipal de Guapiaçu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guapiaçu
3517604;Guapiara;Câmara Municipal de Guapiara;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guapiara
3517703;Guará;Câmara Municipal de Guará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guará
3517802;Guaraçaí;Câmara Municipal de Guaraçaí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guaraçaí
3517901;Guaraci;Câmara Municipal de Guaraci;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guaraci
3518008;Guarani d'Oeste;Câmara Municipal de Guarani d'Oeste;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guarani d'Oeste
3518107;Guarantã;Câmara Municipal de Guarantã;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guarantã
3518206;Guararapes;Câmara Municipal de Guararapes;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guararapes
3518305;Guararema;Câmara Municipal de Guararema;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guararema
3518404;Guaratinguetá;Câmara Municipal de Guaratinguetá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guaratinguetá
3518503;Guareí;Câmara Municipal de Guareí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guareí
3518602;Guariba;Câmara Municipal de Guariba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guariba
3518701;Guarujá;Câmara Municipal de Guarujá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guarujá
3518800;Guarulhos;Câmara Municipal de Guarulhos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guarulhos
3518859;Guatapará;Câmara Municipal de Guatapará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guatapará
3518909;Guzolândia;Câmara Municipal de Guzolândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guzolândia
3519006;Herculândia;Câmara Municipal de Herculândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Herculândia
3519055;Holambra;Câmara Municipal de Holambra;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Holambra
3519071;Hortolândia;Câmara Municipal de Hortolândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Hortolândia
3519105;Iacanga;Câmara Municipal de Iacanga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Iacanga
3519204;Iacri;Câmara Municipal de Iacri;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Iacri
3519253;Iaras;Câmara Municipal de Iaras;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Iaras
3519303;Ibaté;Câmara Municipal de Ibaté;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ibaté
3519402;Ibirá;Câmara Municipal de Ibirá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ibirá
3519501;Ibirarema;Câmara Municipal de Ibirarema;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ibirarema
3519600;Ibitinga;Câmara Municipal de Ibitinga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ibitinga
3519709;Ibiúna;Câmara Municipal de Ibiúna;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ibiúna
3519808;Icém;Câmara Municipal de Icém;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Icém
3519907;Iepê;Câmara Municipal de Iepê;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Iepê
3520004;Igaraçu do Tietê;Câmara Municipal de Igaraçu do Tietê;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Igaraçu do Tietê
3520103;Igarapava;Câmara Municipal de Igarapava;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Igarapava
3520202;Igaratá;Câmara Municipal de Igaratá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Igaratá
3520301;Iguape;Câmara Municipal de Iguape;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Iguape
3520426;Ilha Comprida;Câmara Municipal de Ilha Comprida;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ilha Comprida
3520442;Ilha Solteira;Câmara Municipal de Ilha Solteira;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ilha Solteira
3520400;Ilhabela;Câmara Municipal de Ilhabela;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ilhabela
3520509;Indaiatuba;Câmara Municipal de Indaiatuba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Indaiatuba
3520608;Indiana;Câmara Municipal de Indiana;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Indiana
3520707;Indiaporã;Câmara Municipal de Indiaporã;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Indiaporã
3520806;Inúbia Paulista;Câmara Municipal de Inúbia Paulista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Inúbia Paulista
3520905;Ipaussu;Câmara Municipal de Ipaussu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ipaussu
3521002;Iperó;Câmara Municipal de Iperó;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Iperó
3521101;Ipeúna;Câmara Municipal de Ipeúna;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ipeúna
3521150;Ipiguá;Câmara Municipal de Ipiguá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ipiguá
3521200;Iporanga;Câmara Municipal de Iporanga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Iporanga
